"station_code","tau_mk","p_valor_mk","slope_sen","p_valor_sen","ponto_mudanca","p_valor_pettitt","n_anomalias","n_extremos","tendencia"
"16430000",-0.0281812530010939,0.575182735919952,-0.406916164294902,0.74677124963781,123,0.236180644528901,6,0,"Não significativa"
"16440000",-0.0259481035172939,0.618545889854431,-0.0503543789323063,0.902837514896523,151,0.308497178624036,7,0,"Não significativa"
"16460000",0.0394785813987255,0.432102560997009,0.295860445332959,0.847929952496811,123,0.10652486330462,7,0,"Não significativa"
"16500000",0.356696724891663,0,1.87411810012867,0.124453977663613,39,0.0334472665777547,5,0,"Positiva"
"17050001",0.0122905019670725,0.807446718215942,-53.239661608731,0.498578317734398,152,0.234092719570445,8,0,"Não significativa"
"17090000",0.266294211149216,1.19209289550781e-07,0.268838272654177,0.104291426345565,123,0.00667046005658342,13,0,"Positiva"
"17090600",-0.44397759437561,6.5721234877858e-13,-0.0327439864283183,1.80023355305909e-06,65,1.3159624283888e-08,7,0,"Negativa"
"17091000",0.214888334274292,6.90221786499023e-05,0.0207037393676792,0.284096049625567,49,0.0398685535957648,6,0,"Positiva"
"17091030",-0.280392169952393,5.65888922210434e-06,-0.0279308135627657,6.61192479608675e-05,88,5.6545686560775e-05,9,0,"Negativa"
"17092800",-0.388826787471771,9.30910723669336e-15,-0.139168660394265,7.07433510756048e-05,65,0.000270128055470307,5,0,"Negativa"
"17093000",-0.315456211566925,3.25692417479928e-10,-0.903625195622473,0.0090105956804519,125,0.0133336871535886,5,0,"Negativa"
"17095000",-0.214285716414452,3.75865420210175e-05,-0.327667370921103,0.112510477243859,66,0.176005390768308,7,0,"Negativa"
"17120000",-0.119546234607697,0.0138495890423656,-0.429122709448999,0.134886578091775,125,0.185592575766955,7,0,"Negativa"
"17122000",-0.250981658697128,2.36253228536043e-07,-0.42227473131939,0.0430673924276628,66,0.0562127064901344,6,0,"Negativa"
"17123000",-0.191616773605347,0.000228121542022564,-1.29029119776709,0.103491103274972,65,0.199972551215574,7,0,"Negativa"
"17130000",-0.23267750442028,7.61529236115166e-06,-5.09807701287752,0.0331562133640615,125,0.0670384688422292,8,0,"Negativa"
"17200000",-0.382378101348877,1.8920848503419e-13,-0.199053776124241,0.063866388369048,113,0.18801143389138,6,0,"Negativa"
"17210000",-0.511111080646515,0,-0.391138173042827,0.00699634449753489,113,0.0488114577199371,8,3,"Negativa"
"17228000",-0.302801132202148,9.50265757637681e-07,-0.0417551428394866,0.000341559398030557,28,0.00552618387719007,7,0,"Negativa"
"17229000",-0.418487399816513,1.24204969226271e-11,-0.0745086268577286,0.00122822665742053,77,0.00945164000748805,5,0,"Negativa"
"17230000",-0.475192457437515,6.12465786660944e-20,-0.205842102035659,0.000245946023402772,66,0.00190089072297541,5,0,"Negativa"
"17270000",-0.528370559215546,1.2730336890224e-22,-0.322764956498199,6.30341244364898e-05,65,0.00203094813068323,6,0,"Negativa"
"17340000",-0.352094203233719,4.14089444157606e-13,-1.31627039977696,0.0357781368944996,65,0.0440630710005923,7,0,"Negativa"
"17343000",-0.0365591384470463,0.499168694019318,-0.12137448796723,0.378240511121888,54,0.36830637148554,5,0,"Não significativa"
"17350000",0.111731834709644,0.0260372161865234,-0.0154468419822347,0.279022445042087,125,0.783582753767293,8,0,"Negativa"
"17380000",-0.299192816019058,7.21602166908752e-10,-1.8586052454136,0.090920821478567,65,0.112617721775701,4,0,"Negativa"
"17420000",-0.356857717037201,6.64196562333297e-12,-4.76005014745047,0.0273140957130765,66,0.0501024117840897,5,0,"Negativa"
"17430000",-0.350014269351959,1.65658962242299e-11,-10.1553912850872,0.019210435970188,66,0.0378361767076091,7,2,"Negativa"
"17675000",0.200661703944206,0.000202298164367676,0.159446374042141,0.855301581887485,138,0.544832185695332,11,1,"Positiva"
"17680000",0.240896359086037,9.65595245361328e-05,0.184301384136152,0.864917306542606,71,0.825300449182652,9,0,"Positiva"
"17710000",-0.0106442579999566,0.864917278289795,-8.34211388074291,0.405158219761542,42,0.598286959130584,6,0,"Não significativa"
"18200000",0.278336405754089,0,0.149508172043011,0.171604769015514,97,0.0458480928947295,10,0,"Positiva"
